user_id,current_funnel_stage,next_funnel_stage,ad_type,purchase,sales,date,campaign_type,visit
524,not aware,not aware,none,0,0,2025-05-25,control,1
525,not aware,aware,none,0,0,2025-05-03,control,1
526,not aware,not aware,none,0,0,2025-05-16,control,1
527,consider,consider,none,0,0,2025-05-17,control,1
528,consider,consider,none,0,0,2025-05-06,control,1
529,consider,consider,none,0,0,2025-05-05,control,1
530,not aware,not aware,none,0,0,2025-05-28,control,1
531,not aware,not aware,none,0,0,2025-05-11,control,1
532,not aware,aware,none,0,0,2025-05-25,control,1
533,not aware,not aware,none,0,0,2025-05-12,control,1
534,consider,purchase,none,1,100,2025-05-11,control,1
535,not aware,not aware,none,0,0,2025-05-14,control,1
536,aware,aware,none,0,0,2025-04-30,control,1
537,not aware,not aware,none,0,0,2025-05-29,control,1
538,aware,aware,none,0,0,2025-04-29,control,1
539,consider,consider,none,0,0,2025-05-19,control,1
540,not aware,not aware,none,0,0,2025-05-06,control,1
541,not aware,not aware,none,0,0,2025-05-15,control,1
542,not aware,not aware,none,0,0,2025-05-08,control,1
543,not aware,not aware,none,0,0,2025-05-12,control,1
544,not aware,not aware,none,0,0,2025-05-16,control,1
545,aware,aware,none,0,0,2025-04-29,control,1
546,aware,aware,none,0,0,2025-05-20,control,1
547,consider,consider,none,0,0,2025-05-19,control,1
548,not aware,not aware,none,0,0,2025-05-02,control,1
549,not aware,not aware,none,0,0,2025-05-05,control,1
550,not aware,not aware,none,0,0,2025-05-15,control,1
551,not aware,not aware,none,0,0,2025-04-27,control,1
552,aware,aware,none,0,0,2025-05-07,control,1
553,not aware,not aware,none,0,0,2025-05-19,control,1
554,not aware,not aware,none,0,0,2025-05-14,control,1
555,consider,consider,none,0,0,2025-05-23,control,1
556,not aware,not aware,none,0,0,2025-05-22,control,1
557,not aware,not aware,none,0,0,2025-05-04,control,1
558,not aware,not aware,none,0,0,2025-05-11,control,1
559,not aware,not aware,none,0,0,2025-05-26,control,1
560,consider,consider,none,0,0,2025-05-12,control,1
561,not aware,not aware,none,0,0,2025-04-29,control,1
562,not aware,not aware,none,0,0,2025-05-03,control,1
563,not aware,not aware,none,0,0,2025-05-05,control,1
564,not aware,not aware,none,0,0,2025-05-22,control,1
565,not aware,not aware,none,0,0,2025-05-19,control,1
566,aware,aware,none,0,0,2025-05-14,control,1
567,not aware,not aware,none,0,0,2025-05-05,control,1
568,not aware,not aware,none,0,0,2025-05-10,control,1
569,not aware,not aware,none,0,0,2025-04-27,control,1
570,not aware,not aware,none,0,0,2025-05-25,control,1
571,not aware,not aware,none,0,0,2025-05-29,control,1
572,consider,consider,none,0,0,2025-05-26,control,1
573,not aware,not aware,none,0,0,2025-05-03,control,1
574,not aware,not aware,none,0,0,2025-05-22,control,1
575,not aware,not aware,none,0,0,2025-05-12,control,1
576,aware,aware,none,0,0,2025-04-26,control,1
577,consider,consider,none,0,0,2025-05-07,control,1
578,aware,aware,none,0,0,2025-05-24,control,1
579,not aware,not aware,none,0,0,2025-05-24,control,1
580,not aware,not aware,none,0,0,2025-05-24,control,1
581,not aware,not aware,none,0,0,2025-05-16,control,1
582,aware,aware,none,0,0,2025-05-04,control,1
583,not aware,aware,none,0,0,2025-05-25,control,1
584,not aware,not aware,none,0,0,2025-05-17,control,1
585,not aware,aware,none,0,0,2025-05-09,control,1
586,not aware,not aware,none,0,0,2025-04-27,control,1
587,not aware,not aware,none,0,0,2025-05-17,control,1
588,not aware,not aware,none,0,0,2025-05-20,control,1
589,not aware,not aware,none,0,0,2025-05-11,control,1
590,not aware,not aware,none,0,0,2025-05-07,control,1
591,not aware,not aware,none,0,0,2025-05-20,control,1
592,not aware,not aware,none,0,0,2025-05-10,control,1
593,not aware,not aware,none,0,0,2025-05-06,control,1
594,consider,consider,none,0,0,2025-04-27,control,1
595,not aware,aware,none,0,0,2025-05-01,control,1
596,not aware,not aware,none,0,0,2025-05-19,control,1
597,not aware,not aware,none,0,0,2025-05-28,control,1
598,not aware,not aware,none,0,0,2025-05-24,control,1
599,not aware,not aware,none,0,0,2025-05-01,control,1
600,not aware,aware,none,0,0,2025-05-17,control,1
601,not aware,not aware,none,0,0,2025-04-30,control,1
602,not aware,not aware,none,0,0,2025-05-25,control,1
603,aware,aware,none,0,0,2025-05-06,control,1
604,not aware,not aware,none,0,0,2025-05-14,control,1
605,not aware,not aware,none,0,0,2025-05-07,control,1
606,not aware,not aware,none,0,0,2025-05-28,control,1
607,not aware,aware,none,0,0,2025-05-26,control,1
608,not aware,not aware,none,0,0,2025-05-12,control,1
609,not aware,not aware,none,0,0,2025-05-22,control,1
610,not aware,not aware,none,0,0,2025-05-26,control,1
611,not aware,not aware,none,0,0,2025-05-08,control,1
612,not aware,not aware,none,0,0,2025-05-23,control,1
613,aware,aware,none,0,0,2025-05-03,control,1
614,not aware,not aware,none,0,0,2025-05-26,control,1
615,not aware,not aware,none,0,0,2025-05-27,control,1
616,not aware,not aware,none,0,0,2025-05-15,control,1
617,aware,consider,none,0,0,2025-05-22,control,1
618,consider,consider,none,0,0,2025-05-11,control,1
619,not aware,not aware,none,0,0,2025-04-27,control,1
620,not aware,not aware,none,0,0,2025-05-07,control,1
621,not aware,not aware,none,0,0,2025-05-07,control,1
622,not aware,not aware,none,0,0,2025-05-09,control,1
623,not aware,aware,none,0,0,2025-05-21,control,1
624,not aware,not aware,none,0,0,2025-04-25,control,1
625,aware,aware,none,0,0,2025-05-04,control,1
626,not aware,not aware,none,0,0,2025-05-16,control,1
627,not aware,not aware,none,0,0,2025-04-25,control,1
628,consider,consider,none,0,0,2025-05-10,control,1
629,not aware,aware,none,0,0,2025-05-20,control,1
630,not aware,not aware,none,0,0,2025-05-25,control,1
631,not aware,not aware,none,0,0,2025-05-13,control,1
632,not aware,not aware,none,0,0,2025-04-27,control,1
633,consider,consider,none,0,0,2025-05-02,control,1
634,not aware,not aware,none,0,0,2025-05-02,control,1
635,not aware,not aware,none,0,0,2025-05-15,control,1
636,not aware,not aware,none,0,0,2025-05-21,control,1
637,not aware,not aware,none,0,0,2025-05-03,control,1
638,consider,consider,none,0,0,2025-05-11,control,1
639,not aware,not aware,none,0,0,2025-05-19,control,1
640,not aware,not aware,none,0,0,2025-05-23,control,1
641,not aware,not aware,none,0,0,2025-05-26,control,1
642,not aware,not aware,none,0,0,2025-05-23,control,1
643,consider,consider,none,0,0,2025-05-24,control,1
644,not aware,not aware,none,0,0,2025-05-06,control,1
645,consider,consider,none,0,0,2025-05-05,control,1
646,not aware,not aware,none,0,0,2025-05-04,control,1
647,not aware,not aware,none,0,0,2025-05-02,control,1
648,not aware,not aware,none,0,0,2025-05-04,control,1
649,not aware,not aware,none,0,0,2025-05-24,control,1
650,not aware,not aware,none,0,0,2025-05-04,control,1
651,not aware,not aware,none,0,0,2025-05-01,control,1
652,not aware,not aware,none,0,0,2025-05-11,control,1
653,consider,purchase,none,1,100,2025-05-01,control,1
654,not aware,not aware,none,0,0,2025-05-25,control,1
655,not aware,not aware,none,0,0,2025-05-19,control,1
656,not aware,aware,none,0,0,2025-05-23,control,1
657,not aware,not aware,none,0,0,2025-05-21,control,1
658,consider,consider,none,0,0,2025-05-14,control,1
659,not aware,not aware,none,0,0,2025-05-11,control,1
660,not aware,aware,none,0,0,2025-05-01,control,1
661,not aware,not aware,none,0,0,2025-05-19,control,1
662,not aware,not aware,none,0,0,2025-05-01,control,1
663,not aware,not aware,none,0,0,2025-05-16,control,1
664,not aware,aware,none,0,0,2025-04-29,control,1
665,not aware,not aware,none,0,0,2025-05-18,control,1
666,not aware,not aware,none,0,0,2025-05-01,control,1
667,not aware,not aware,none,0,0,2025-05-22,control,1
668,not aware,not aware,none,0,0,2025-05-20,control,1
669,not aware,not aware,none,0,0,2025-05-17,control,1
670,not aware,not aware,none,0,0,2025-04-29,control,1
671,not aware,not aware,none,0,0,2025-04-30,control,1
672,consider,consider,none,0,0,2025-05-13,control,1
673,not aware,not aware,none,0,0,2025-05-22,control,1
674,not aware,not aware,none,0,0,2025-05-09,control,1
675,not aware,not aware,none,0,0,2025-05-09,control,1
676,not aware,not aware,none,0,0,2025-05-12,control,1
677,aware,aware,none,0,0,2025-05-26,control,1
678,not aware,not aware,none,0,0,2025-05-26,control,1
679,not aware,not aware,none,0,0,2025-05-25,control,1
680,not aware,not aware,none,0,0,2025-04-28,control,1
681,not aware,not aware,none,0,0,2025-05-02,control,1
682,consider,consider,none,0,0,2025-05-07,control,1
683,not aware,not aware,none,0,0,2025-05-28,control,1
684,not aware,not aware,none,0,0,2025-05-15,control,1
685,consider,consider,none,0,0,2025-05-15,control,1
686,aware,aware,none,0,0,2025-05-20,control,1
687,not aware,not aware,none,0,0,2025-04-29,control,1
688,not aware,not aware,none,0,0,2025-05-06,control,1
689,not aware,not aware,none,0,0,2025-05-13,control,1
690,not aware,not aware,none,0,0,2025-05-11,control,1
691,not aware,aware,none,0,0,2025-05-05,control,1
692,consider,consider,none,0,0,2025-05-06,control,1
693,consider,consider,none,0,0,2025-05-16,control,1
694,aware,aware,none,0,0,2025-05-08,control,1
695,not aware,not aware,none,0,0,2025-04-25,control,1
696,not aware,not aware,none,0,0,2025-05-16,control,1
697,consider,consider,none,0,0,2025-05-09,control,1
698,not aware,not aware,none,0,0,2025-05-22,control,1
699,not aware,not aware,none,0,0,2025-05-19,control,1
700,not aware,not aware,none,0,0,2025-05-13,control,1
701,not aware,aware,none,0,0,2025-04-27,control,1
702,not aware,not aware,none,0,0,2025-05-15,control,1
703,not aware,not aware,none,0,0,2025-05-28,control,1
704,not aware,not aware,none,0,0,2025-05-23,control,1
705,not aware,not aware,none,0,0,2025-04-29,control,1
706,not aware,aware,none,0,0,2025-05-15,control,1
707,not aware,not aware,none,0,0,2025-05-21,control,1
708,not aware,not aware,none,0,0,2025-05-21,control,1
709,consider,purchase,none,1,100,2025-04-29,control,1
710,not aware,not aware,none,0,0,2025-05-09,control,1
711,not aware,not aware,none,0,0,2025-05-18,control,1
712,not aware,not aware,none,0,0,2025-05-19,control,1
713,not aware,not aware,none,0,0,2025-05-21,control,1
714,not aware,not aware,none,0,0,2025-05-09,control,1
715,not aware,not aware,none,0,0,2025-05-01,control,1
716,not aware,not aware,none,0,0,2025-05-17,control,1
717,not aware,not aware,none,0,0,2025-05-15,control,1
718,not aware,not aware,none,0,0,2025-05-11,control,1
719,not aware,not aware,none,0,0,2025-05-22,control,1
720,consider,consider,none,0,0,2025-04-29,control,1
721,aware,aware,none,0,0,2025-05-24,control,1
722,aware,aware,none,0,0,2025-04-28,control,1
723,not aware,not aware,none,0,0,2025-05-21,control,1
724,not aware,not aware,none,0,0,2025-05-19,control,1
725,consider,consider,none,0,0,2025-05-18,control,1
726,not aware,not aware,none,0,0,2025-05-20,control,1
727,aware,aware,none,0,0,2025-04-28,control,1
728,not aware,not aware,none,0,0,2025-05-24,control,1
729,not aware,not aware,none,0,0,2025-05-26,control,1
730,aware,aware,none,0,0,2025-05-20,control,1
731,consider,purchase,none,1,100,2025-05-03,control,1
732,not aware,not aware,none,0,0,2025-05-04,control,1
733,not aware,not aware,none,0,0,2025-05-13,control,1
734,not aware,not aware,none,0,0,2025-05-13,control,1
735,not aware,not aware,none,0,0,2025-05-08,control,1
736,aware,consider,none,0,0,2025-05-14,control,1
737,not aware,not aware,none,0,0,2025-05-09,control,1
738,not aware,not aware,none,0,0,2025-05-20,control,1
739,not aware,not aware,none,0,0,2025-04-26,control,1
740,not aware,not aware,none,0,0,2025-05-08,control,1
741,not aware,not aware,none,0,0,2025-05-16,control,1
742,not aware,aware,none,0,0,2025-05-07,control,1
743,not aware,not aware,none,0,0,2025-05-09,control,1
744,not aware,not aware,none,0,0,2025-05-19,control,1
745,not aware,aware,none,0,0,2025-05-25,control,1
746,not aware,not aware,none,0,0,2025-05-07,control,1
747,not aware,not aware,none,0,0,2025-05-02,control,1
748,not aware,not aware,none,0,0,2025-05-23,control,1
749,not aware,not aware,none,0,0,2025-05-23,control,1
750,not aware,not aware,none,0,0,2025-05-11,control,1
751,not aware,not aware,none,0,0,2025-04-30,control,1
752,not aware,not aware,none,0,0,2025-05-04,control,1
753,not aware,aware,none,0,0,2025-05-20,control,1
754,not aware,not aware,none,0,0,2025-05-09,control,1
755,aware,aware,none,0,0,2025-05-12,control,1
756,not aware,aware,none,0,0,2025-04-27,control,1
757,consider,consider,none,0,0,2025-05-06,control,1
758,aware,aware,none,0,0,2025-05-26,control,1
759,not aware,not aware,none,0,0,2025-04-30,control,1
760,not aware,not aware,none,0,0,2025-05-24,control,1
761,not aware,not aware,none,0,0,2025-04-26,control,1
762,not aware,not aware,none,0,0,2025-05-07,control,1
763,not aware,not aware,none,0,0,2025-05-22,control,1
764,consider,consider,none,0,0,2025-05-26,control,1
765,aware,aware,none,0,0,2025-05-26,control,1
766,consider,consider,none,0,0,2025-04-28,control,1
767,not aware,not aware,none,0,0,2025-05-15,control,1
768,consider,consider,none,0,0,2025-05-16,control,1
769,not aware,not aware,none,0,0,2025-05-21,control,1
770,not aware,not aware,none,0,0,2025-05-12,control,1
771,not aware,aware,none,0,0,2025-05-24,control,1
772,not aware,not aware,none,0,0,2025-05-15,control,1
773,not aware,not aware,none,0,0,2025-05-27,control,1
774,consider,consider,none,0,0,2025-04-27,control,1
775,not aware,not aware,none,0,0,2025-05-07,control,1
776,not aware,not aware,none,0,0,2025-05-19,control,1
777,aware,aware,none,0,0,2025-05-10,control,1
778,not aware,not aware,none,0,0,2025-05-16,control,1
779,not aware,aware,none,0,0,2025-05-13,control,1
780,not aware,not aware,none,0,0,2025-05-14,control,1
781,not aware,not aware,none,0,0,2025-05-08,control,1
782,aware,aware,none,0,0,2025-05-02,control,1
783,consider,consider,none,0,0,2025-04-30,control,1
784,not aware,aware,none,0,0,2025-05-17,control,1
785,not aware,not aware,none,0,0,2025-05-06,control,1
786,aware,aware,none,0,0,2025-05-13,control,1
787,not aware,not aware,none,0,0,2025-05-19,control,1
788,not aware,not aware,none,0,0,2025-05-09,control,1
789,aware,aware,none,0,0,2025-05-23,control,1
790,not aware,not aware,none,0,0,2025-05-24,control,1
791,not aware,not aware,none,0,0,2025-05-08,control,1
792,not aware,not aware,none,0,0,2025-05-09,control,1
793,not aware,not aware,none,0,0,2025-05-09,control,1
794,not aware,not aware,none,0,0,2025-05-18,control,1
795,not aware,not aware,none,0,0,2025-05-15,control,1
796,not aware,not aware,none,0,0,2025-05-18,control,1
797,not aware,not aware,none,0,0,2025-05-13,control,1
798,not aware,not aware,none,0,0,2025-05-02,control,1
799,not aware,not aware,none,0,0,2025-05-07,control,1
800,consider,consider,none,0,0,2025-05-20,control,1
801,not aware,not aware,none,0,0,2025-05-16,control,1
802,not aware,not aware,none,0,0,2025-05-26,control,1
803,aware,aware,none,0,0,2025-05-09,control,1
804,not aware,not aware,none,0,0,2025-05-07,control,1
805,not aware,not aware,none,0,0,2025-05-16,control,1
806,not aware,not aware,none,0,0,2025-05-16,control,1
807,aware,aware,none,0,0,2025-05-20,control,1
808,not aware,not aware,none,0,0,2025-05-05,control,1
809,not aware,not aware,none,0,0,2025-05-01,control,1
810,not aware,not aware,none,0,0,2025-05-18,control,1
811,not aware,not aware,none,0,0,2025-05-01,control,1
812,not aware,not aware,none,0,0,2025-05-10,control,1
813,not aware,not aware,none,0,0,2025-05-11,control,1
814,not aware,not aware,none,0,0,2025-05-08,control,1
815,not aware,not aware,none,0,0,2025-04-30,control,1
816,not aware,not aware,none,0,0,2025-05-16,control,1
817,not aware,not aware,none,0,0,2025-05-24,control,1
818,not aware,not aware,none,0,0,2025-05-22,control,1
819,not aware,not aware,none,0,0,2025-05-02,control,1
820,not aware,not aware,none,0,0,2025-05-19,control,1
821,not aware,not aware,none,0,0,2025-05-05,control,1
822,not aware,not aware,none,0,0,2025-05-01,control,1
823,not aware,not aware,none,0,0,2025-04-26,control,1
824,aware,aware,none,0,0,2025-05-24,control,1
825,not aware,not aware,none,0,0,2025-05-03,control,1
826,not aware,aware,none,0,0,2025-05-12,control,1
827,aware,aware,none,0,0,2025-04-28,control,1
828,consider,consider,none,0,0,2025-05-16,control,1
829,not aware,not aware,none,0,0,2025-05-11,control,1
830,not aware,not aware,none,0,0,2025-05-24,control,1
831,not aware,not aware,none,0,0,2025-05-09,control,1
832,not aware,aware,none,0,0,2025-05-25,control,1
833,consider,consider,none,0,0,2025-04-29,control,1
834,aware,aware,none,0,0,2025-05-23,control,1
835,not aware,not aware,none,0,0,2025-05-06,control,1
836,not aware,not aware,none,0,0,2025-05-15,control,1
837,not aware,not aware,none,0,0,2025-05-18,control,1
838,not aware,not aware,none,0,0,2025-05-14,control,1
839,not aware,not aware,none,0,0,2025-05-09,control,1
840,aware,aware,none,0,0,2025-04-25,control,1
841,not aware,not aware,none,0,0,2025-04-26,control,1
842,not aware,aware,none,0,0,2025-05-03,control,1
843,consider,consider,none,0,0,2025-04-26,control,1
844,not aware,not aware,none,0,0,2025-05-20,control,1
845,not aware,aware,none,0,0,2025-05-08,control,1
846,not aware,not aware,none,0,0,2025-05-10,control,1
847,not aware,not aware,none,0,0,2025-05-01,control,1
848,not aware,not aware,none,0,0,2025-05-06,control,1
849,not aware,not aware,none,0,0,2025-05-10,control,1
850,aware,aware,none,0,0,2025-05-21,control,1
851,not aware,not aware,none,0,0,2025-05-27,control,1
852,not aware,not aware,none,0,0,2025-04-29,control,1
853,not aware,not aware,none,0,0,2025-05-29,control,1
854,not aware,not aware,none,0,0,2025-04-25,control,1
